id,timestamp,full_sq,life_sq,floor,state,max_floor,material,build_year,num_room,kitch_sq,full_all,sub_area,price_doc
28889,2015-04-04,38.0,22,4.0,1.0,17.0,1.0,2015.0,1.0,5,17790,Poselenie Vnukovskoe,5303580.0
18426,2014-05-14,56.0,32,1.0,3.0,9.0,2.0,1968.0,3.0,5,57405,Preobrazhenskoe,8500000.0
22042,2014-08-30,38.0,19,14.0,2.0,22.0,1.0,1996.0,1.0,10,165727,Mar'ino,6420000.0
10155,2013-08-29,31.0,18,1.0,3.0,5.0,5.0,1966.0,1.0,5,85083,Sokolinaja Gora,4450000.0
11773,2013-11-01,32.0,18,6.0,2.0,9.0,5.0,1971.0,1.0,6,1716730,Birjulevo Vostochnoe,3800000.0
15104,2014-02-17,82.0,48,2.0,1.0,17.0,4.0,2014.0,3.0,12,9553,Poselenie Voskresenskoe,7629450.0
28313,2015-03-11,84.0,44,3.0,2.0,8.0,2.0,1971.0,3.0,7,57999,Presnenskoe,29000000.0
3477,2012-09-04,34.0,20,9.0,2.0,11.0,3.0,1983.0,1.0,5,26943,Mar'ina Roshha,7200000.0
16018,2014-03-13,35.0,19,3.0,3.0,5.0,2.0,1959.0,1.0,8,26943,Mar'ina Roshha,7200000.0
10926,2013-10-02,32.0,18,5.0,3.0,9.0,1.0,1979.0,1.0,5,27992,Juzhnoe Medvedkovo,5200000.0
19764,2014-06-18,61.0,35,5.0,2.0,8.0,2.0,1958.0,2.0,8,102590,Danilovskoe,14470000.0
19863,2014-06-19,53.0,31,5.0,3.0,22.0,4.0,2004.0,2.0,9,94561,Novokosino,9600000.0
29941,2015-05-26,38.0,17,9.0,3.0,12.0,1.0,2012.0,1.0,9,1362363,Akademicheskoe,1800000.0
17653,2014-04-21,39.0,22,3.0,2.0,5.0,2.0,1962.0,2.0,5,19940,Nizhegorodskoe,5850000.0
28169,2015-03-02,48.0,28,13.0,2.0,14.0,1.0,1973.0,2.0,8,112804,Filevskij Park,2500000.0
10373,2013-09-10,38.0,18,5.0,3.0,22.0,1.0,2000.0,1.0,10,165727,Mar'ino,6500000.0
24914,2014-11-19,33.0,18,1.0,3.0,12.0,1.0,1965.0,1.0,9,175518,Rostokino,5600000.0
10434,2013-09-11,38.0,20,12.0,2.0,14.0,1.0,1984.0,1.0,8,100846,Dmitrovskoe,5000000.0
27270,2015-01-13,74.0,43,16.0,1.0,25.0,4.0,2015.0,3.0,10,247469,Nekrasovka,7419500.0
26250,2014-12-11,113.0,66,3.0,1.0,17.0,1.0,2015.0,3.0,16,111023,Ochakovo-Matveevskoe,14262658.0
11700,2013-10-30,44.0,25,5.0,3.0,5.0,5.0,1961.0,2.0,6,85083,Sokolinaja Gora,1000000.0
11913,2013-11-07,41.0,20,12.0,3.0,14.0,1.0,1986.0,1.0,8,130229,Moskvorech'e-Saburovo,5900000.0
25056,2014-11-21,61.0,35,6.0,1.0,25.0,6.0,2016.0,2.0,11,21155,Mitino,10563934.0
6160,2013-03-01,54.0,31,2.0,2.0,3.0,3.0,2015.0,2.0,8,13890,Poselenie Sosenskoe,4162560.0
18525,2014-05-16,54.0,31,4.0,2.0,5.0,2.0,1958.0,2.0,7,89971,Ljublino,2000000.0
21433,2014-08-12,52.0,30,2.0,2.0,9.0,1.0,1977.0,3.0,6,178264,Jasenevo,8000000.0
30249,2015-06-13,54.0,28,2.0,3.0,15.0,1.0,2009.0,2.0,9,80917,Marfino,11780000.0
17889,2014-04-25,48.0,21,7.0,3.0,17.0,4.0,2012.0,1.0,11,13890,Poselenie Sosenskoe,2650000.0
29611,2015-05-07,45.0,26,8.0,3.0,9.0,1.0,1969.0,2.0,6,43795,Pechatniki,6400000.0
18210,2014-05-07,53.0,31,14.0,3.0,16.0,1.0,1979.0,2.0,9,156377,Strogino,10400000.0
18303,2014-05-12,79.0,46,7.0,1.0,17.0,1.0,2015.0,3.0,11,125111,Solncevo,6822842.0
26862,2014-12-19,85.0,50,3.0,2.0,14.0,1.0,2000.0,3.0,10,76156,Nagatino-Sadovniki,3000000.0
25693,2014-12-02,74.12555529576807,43,21.0,3.0,22.0,4.0,2009.0,3.0,11,112804,Filevskij Park,4607830.0
20592,2014-07-04,39.0,17,17.0,3.0,17.0,1.0,2011.0,1.0,8,247469,Nekrasovka,1000000.0
17966,2014-04-28,64.0,37,1.0,1.0,5.0,1.0,1992.0,2.0,9,221709,Krjukovo,6450000.0
19551,2014-06-10,59.0,34,4.0,2.0,5.0,1.0,1963.0,3.0,5,130396,Cheremushki,5000000.0
30132,2015-06-05,52.0,30,4.0,3.0,8.0,2.0,1950.0,2.0,5,28179,Basmannoe,14000000.0
21720,2014-08-20,38.0,18,11.0,3.0,14.0,5.0,1994.0,1.0,8,57107,Timirjazevskoe,7600000.0
19504,2014-06-09,63.0,37,5.0,2.0,17.0,1.0,2015.0,2.0,10,17790,Poselenie Vnukovskoe,7229841.0
17628,2014-04-19,32.0,18,5.0,3.0,9.0,5.0,1962.0,1.0,5,102590,Danilovskoe,6000000.0
20185,2014-06-26,45.0,26,5.0,2.0,5.0,2.0,1961.0,2.0,5,79576,Losinoostrovskoe,6300000.0
27614,2015-01-30,73.0,42,14.0,1.0,17.0,1.0,2015.0,3.0,10,17790,Poselenie Vnukovskoe,8081548.0
8906,2013-07-03,44.0,25,3.0,2.0,5.0,5.0,1960.0,2.0,6,103746,Metrogorodok,6300000.0
12775,2013-12-04,96.0,56,4.0,1.0,6.0,2.0,2013.0,2.0,10,143661,Troickij okrug,4284276.0
27526,2015-01-26,38.0,17,18.0,3.0,22.0,4.0,2013.0,1.0,10,1716730,Birjulevo Vostochnoe,1200000.0
19822,2014-06-19,61.0,35,7.0,3.0,13.0,1.0,2015.0,2.0,9,13890,Poselenie Sosenskoe,7325634.0
21897,2014-08-26,39.0,19,8.0,3.0,17.0,1.0,1990.0,1.0,8,43795,Pechatniki,5700000.0
29870,2015-05-22,43.0,25,4.0,3.0,5.0,2.0,1966.0,2.0,5,142462,Mozhajskoe,6300000.0
24590,2014-11-12,42.0,24,14.0,2.0,18.0,1.0,1992.0,1.0,6,221709,Krjukovo,4578000.0
14800,2014-02-10,41.0,20,10.0,2.0,12.0,1.0,1984.0,1.0,8,76156,Nagatino-Sadovniki,7100000.0
14366,2014-01-30,40.0,19,23.0,2.0,24.0,4.0,2003.0,1.0,9,102618,Juzhnoe Butovo,7400000.0
28603,2015-03-25,44.0,25,4.0,3.0,9.0,1.0,1976.0,2.0,6,129207,Orehovo-Borisovo Juzhnoe,6700000.0
11270,2013-10-16,57.0,33,4.0,3.0,5.0,2.0,1955.0,2.0,8,1362363,Akademicheskoe,11150000.0
24921,2014-11-19,74.0,41,12.0,2.0,14.0,1.0,1995.0,3.0,8,111023,Ochakovo-Matveevskoe,13500000.0
22254,2014-09-05,54.0,31,2.0,1.0,3.0,4.0,2017.0,2.0,10,8384,Poselenie Novofedorovskoe,2795473.0
14224,2014-01-28,44.0,25,3.0,2.0,5.0,2.0,1963.0,2.0,5,1452550,Bogorodskoe,6180000.0
29584,2015-05-07,39.0,18,7.0,3.0,17.0,1.0,2013.0,1.0,7,247469,Nekrasovka,4316500.0
14180,2014-01-27,32.0,18,9.0,2.0,9.0,2.0,1966.0,1.0,6,57999,Presnenskoe,8500000.0
28218,2015-03-05,62.0,36,5.0,2.0,12.0,1.0,1980.0,3.0,6,156377,Strogino,10500000.0
14553,2014-02-04,38.0,20,6.0,3.0,9.0,1.0,2003.0,1.0,8,102618,Juzhnoe Butovo,6600000.0
30250,2015-06-13,41.0,24,11.0,1.0,17.0,1.0,2015.0,1.0,6,13890,Poselenie Sosenskoe,4039160.0
18999,2014-05-28,51.0,30,3.0,1.0,12.0,1.0,2015.0,2.0,7,8384,Poselenie Novofedorovskoe,2518800.0
23692,2014-10-17,63.0,37,6.0,3.0,6.0,2.0,1927.0,2.0,6,102590,Danilovskoe,13000000.0
12990,2013-12-11,38.0,19,12.0,2.0,17.0,1.0,1985.0,1.0,8,165727,Mar'ino,6150000.0
14000,2014-01-22,50.0,29,8.0,2.0,9.0,1.0,1972.0,2.0,6,83369,Rjazanskij,6000000.0
18260,2014-05-08,67.0,39,3.0,3.0,10.0,4.0,2008.0,3.0,8,221709,Krjukovo,8550000.0
17370,2014-04-14,59.0,34,3.0,2.0,9.0,1.0,1973.0,3.0,5,145088,Birjulevo Zapadnoe,6900000.0
25651,2014-12-02,66.0,38,1.0,2.0,14.0,1.0,1971.0,3.0,9,37502,Sviblovo,2000000.0
21694,2014-08-20,43.0,17,11.0,4.0,22.0,4.0,2012.0,1.0,11,145576,Caricyno,3999000.0
15769,2014-03-06,39.0,22,1.0,1.0,3.0,1.0,2014.0,1.0,5,83844,Obruchevskoe,2936719.0
14021,2014-01-23,44.0,25,1.0,2.0,9.0,1.0,1969.0,2.0,6,81887,Hovrino,6200000.0
23610,2014-10-16,60.0,34,4.0,3.0,12.0,1.0,2003.0,2.0,10,68630,Lianozovo,9300000.0
18068,2014-04-30,32.0,18,6.0,2.0,9.0,2.0,1964.0,1.0,5,79576,Losinoostrovskoe,5950000.0
19058,2014-05-29,80.0,47,2.0,3.0,7.0,2.0,1957.0,4.0,7,155572,Butyrskoe,13500000.0
21339,2014-08-07,32.0,18,6.0,3.0,9.0,1.0,1971.0,1.0,6,1716730,Birjulevo Vostochnoe,4700000.0
20886,2014-07-15,53.0,31,3.0,2.0,17.0,1.0,1996.0,2.0,9,21155,Mitino,8600000.0
20482,2014-06-30,37.0,19,9.0,1.0,17.0,1.0,2013.0,1.0,7,247469,Nekrasovka,4027052.0
3531,2012-09-07,36.0,18,8.0,2.0,14.0,3.0,1957.0,1.0,5,85956,Sokol'niki,6400000.0
21477,2014-08-13,47.0,27,7.0,2.0,12.0,1.0,1977.0,2.0,6,48439,Zjablikovo,7700000.0
30316,2015-06-18,40.0,23,20.0,1.0,25.0,1.0,2016.0,1.0,6,94564,Golovinskoe,7991040.0
21272,2014-08-04,54.0,30,7.0,2.0,12.0,1.0,1980.0,2.0,8,55125,Babushkinskoe,9500000.0
16954,2014-04-03,62.0,36,13.0,3.0,17.0,1.0,2013.0,2.0,11,39873,Poselenie Shherbinka,4650000.0
28673,2015-03-27,99.0,58,21.0,3.0,22.0,1.0,1985.0,4.0,10,105663,Juzhnoe Tushino,15000000.0
13249,2013-12-19,100.0,58,2.0,2.0,22.0,1.0,2005.0,4.0,10,125111,Solncevo,11900000.0
26885,2014-12-19,91.0,53,5.0,3.0,7.0,2.0,1937.0,5.0,7,47245,Meshhanskoe,16900000.0
21372,2014-08-08,45.0,26,3.0,2.0,5.0,1.0,1968.0,2.0,5,12327,Gol'janovo,6200000.0
29279,2015-04-21,67.0,39,3.0,2.0,3.0,2.0,2014.0,2.0,10,143661,Troickij okrug,5500000.0
21309,2014-08-06,59.0,34,14.0,1.0,25.0,4.0,2016.0,2.0,10,247469,Nekrasovka,6087300.0
18781,2014-05-22,53.0,31,2.0,2.0,7.0,2.0,1959.0,2.0,8,65972,Ostankinskoe,12800000.0
10970,2013-10-03,42.0,17,17.0,3.0,22.0,1.0,2001.0,1.0,10,165727,Mar'ino,7000000.0
22227,2014-09-04,31.0,18,7.0,3.0,9.0,1.0,1962.0,1.0,5,61039,Ramenki,6100000.0
29140,2015-04-15,52.0,30,5.0,2.0,9.0,1.0,1974.0,3.0,5,86206,Bibirevo,8300000.0
27797,2015-02-09,37.0,19,15.0,2.0,16.0,5.0,1981.0,1.0,10,76670,Zjuzino,7000000.0
28210,2015-03-04,52.0,26,7.0,3.0,14.0,2.0,1976.0,2.0,8,78810,Koptevo,10500000.0
11532,2013-10-24,46.0,27,25.0,1.0,25.0,6.0,2015.0,1.0,6,247469,Nekrasovka,4966206.0
12670,2013-12-02,45.0,26,3.0,2.0,9.0,1.0,1970.0,2.0,5,12327,Gol'janovo,3000000.0
15502,2014-02-27,41.0,24,4.0,2.0,25.0,1.0,2013.0,1.0,6,7341,Poselenie Moskovskij,4016339.0
5352,2012-12-19,32.0,18,5.0,2.0,9.0,3.0,1967.0,1.0,5,94564,Golovinskoe,5150000.0
13938,2014-01-21,80.0,47,1.0,1.0,2.0,1.0,2014.0,3.0,12,115352,Nagornoe,14249084.0
15146,2014-02-18,51.0,29,5.0,3.0,14.0,1.0,1989.0,2.0,8,38075,Silino,6250000.0
25343,2014-11-26,58.0,34,3.0,2.0,9.0,1.0,1972.0,3.0,5,43795,Pechatniki,7800000.0
13788,2014-01-16,45.0,26,3.0,3.0,5.0,1.0,1965.0,2.0,5,36154,Perovo,6100000.0
23792,2014-10-21,63.0,31,5.0,2.0,17.0,1.0,2016.0,2.0,9,2942,Poselenie Filimonkovskoe,6716130.0
4559,2012-11-06,53.0,31,10.0,2.0,13.0,3.0,2015.0,2.0,7,21155,Mitino,8550000.0
21611,2014-08-18,37.0,21,7.0,1.0,25.0,4.0,2013.0,1.0,6,13890,Poselenie Sosenskoe,3850000.0
29432,2015-04-27,79.0,44,13.0,2.0,17.0,1.0,2013.0,3.0,12,247469,Nekrasovka,7957000.0
12411,2013-11-22,42.0,24,1.0,2.0,5.0,2.0,1958.0,2.0,5,1452550,Bogorodskoe,4000000.0
12533,2013-11-27,39.0,22,8.0,3.0,9.0,2.0,1974.0,2.0,6,1452550,Bogorodskoe,7200000.0
27013,2014-12-21,33.0,17,8.0,2.0,12.0,5.0,1969.0,1.0,9,83369,Rjazanskij,6100000.0
22397,2014-09-10,69.0,40,7.0,3.0,8.0,2.0,1960.0,3.0,8,142462,Mozhajskoe,3000000.0
26649,2014-12-17,37.0,21,12.0,1.0,16.0,1.0,1982.0,1.0,8,116742,Tverskoe,6800000.0
9677,2013-08-07,37.0,20,12.0,1.0,12.0,2.0,2013.0,1.0,10,156377,Strogino,6768600.0
13125,2013-12-16,53.0,28,7.0,3.0,17.0,1.0,2008.0,2.0,9,78810,Koptevo,2000000.0
25933,2014-12-06,63.0,37,4.0,3.0,12.0,1.0,1981.0,3.0,8,89971,Ljublino,9150000.0
24203,2014-10-30,37.0,21,3.0,2.0,4.0,2.0,2015.0,1.0,5,2942,Poselenie Filimonkovskoe,2205352.0
30042,2015-05-29,68.0,35,1.0,1.0,5.0,1.0,2017.0,2.0,14,7341,Poselenie Moskovskij,8420775.0
18529,2014-05-16,51.0,30,2.0,1.0,17.0,1.0,2015.0,2.0,7,2942,Poselenie Filimonkovskoe,3498632.0
22358,2014-09-09,58.0,34,1.0,2.0,16.0,1.0,1978.0,3.0,7,76670,Zjuzino,10000000.0
22408,2014-09-10,44.0,25,14.0,2.0,18.0,6.0,2013.0,1.0,6,7341,Poselenie Moskovskij,5512400.0
15545,2014-02-28,32.0,18,8.0,2.0,9.0,5.0,1963.0,2.0,5,37502,Sviblovo,5500000.0
28315,2015-03-11,30.0,17,3.0,2.0,8.0,1.0,1959.0,1.0,5,122862,Izmajlovo,6000000.0
1589,2012-03-20,45.0,26,1.0,2.0,2.0,3.0,2006.0,1.0,6,78507,Kuncevo,7300000.0
29466,2015-04-29,51.0,30,8.0,1.0,17.0,4.0,2017.0,2.0,10,17790,Poselenie Vnukovskoe,6430515.0
14996,2014-02-13,42.0,17,8.0,3.0,19.0,1.0,2006.0,1.0,8,68630,Lianozovo,6200000.0
26477,2014-12-16,83.0,48,7.0,1.0,17.0,1.0,2016.0,3.0,12,13890,Poselenie Sosenskoe,7588630.0
23775,2014-10-21,39.0,19,13.0,3.0,17.0,1.0,1987.0,1.0,8,94561,Novokosino,6750000.0
9813,2013-08-14,37.0,21,9.0,3.0,9.0,2.0,1965.0,1.0,5,1359171,Alekseevskoe,7580000.0
10400,2013-09-10,77.0,45,6.0,1.0,17.0,1.0,2014.0,3.0,11,247469,Nekrasovka,7257928.0
15189,2014-02-19,50.0,22,9.0,3.0,17.0,1.0,2006.0,1.0,11,102828,Kosino-Uhtomskoe,6650000.0
10608,2013-09-19,53.0,30,8.0,3.0,12.0,1.0,1982.0,2.0,8,86206,Bibirevo,7550000.0
18149,2014-05-06,75.0,44,4.0,2.0,10.0,1.0,1994.0,3.0,10,102618,Juzhnoe Butovo,10700000.0
29528,2015-05-04,64.0,37,4.0,1.0,9.0,1.0,2016.0,2.0,9,17790,Poselenie Vnukovskoe,8696160.0
29671,2015-05-13,45.0,26,3.0,3.0,3.0,5.0,2013.0,1.0,15,21819,Poselenie Desjonovskoe,5515295.0
22430,2014-09-11,54.0,31,3.0,2.0,5.0,2.0,1958.0,2.0,6,85956,Sokol'niki,12000000.0
11735,2013-10-31,58.0,33,3.0,2.0,7.0,2.0,1940.0,2.0,8,73007,Begovoe,11900000.0
9567,2013-08-01,136.0,80,12.0,2.0,17.0,3.0,2004.0,5.0,20,83844,Obruchevskoe,25829890.0
29619,2015-05-08,54.0,28,10.0,3.0,10.0,1.0,2007.0,2.0,9,85219,Matushkino,2000000.0
12520,2013-11-26,33.0,19,7.0,1.0,25.0,1.0,2013.0,1.0,5,13890,Poselenie Sosenskoe,3614688.0
26524,2014-12-16,81.0,47,23.0,1.0,29.0,6.0,2014.0,3.0,12,1452550,Bogorodskoe,7200000.0
13523,2013-12-30,44.0,25,5.0,2.0,5.0,2.0,1960.0,2.0,5,153248,Kotlovka,7000000.0
23704,2014-10-18,37.0,19,4.0,3.0,17.0,1.0,1988.0,1.0,7,89971,Ljublino,6400000.0
29534,2015-05-05,42.0,24,5.0,2.0,5.0,5.0,1963.0,2.0,5,72131,Novogireevo,6050000.0
26891,2014-12-19,46.0,27,1.0,2.0,9.0,1.0,1968.0,2.0,5,1452550,Bogorodskoe,6640000.0
14755,2014-02-08,53.0,31,2.0,2.0,9.0,1.0,1973.0,3.0,6,12327,Gol'janovo,6800000.0
25354,2014-11-26,38.0,18,6.0,3.0,17.0,1.0,2001.0,1.0,7,90114,Teplyj Stan,8650000.0
21840,2014-08-25,74.12555529576807,43,3.0,1.0,3.0,5.0,2015.0,3.0,20,13890,Poselenie Sosenskoe,9382798.0
21332,2014-08-06,41.0,20,4.0,3.0,12.0,1.0,1980.0,1.0,8,165727,Mar'ino,6300000.0
18606,2014-05-19,44.0,25,4.0,3.0,12.0,1.0,1972.0,2.0,6,145088,Birjulevo Zapadnoe,1000000.0
19470,2014-06-07,75.0,44,15.0,2.0,16.0,1.0,1982.0,3.0,10,65972,Ostankinskoe,3000000.0
21596,2014-08-18,53.0,30,2.0,2.0,14.0,2.0,1969.0,2.0,8,73148,Vojkovskoe,9550000.0
18090,2014-05-04,45.0,25,4.0,2.0,5.0,5.0,1963.0,2.0,5,155572,Butyrskoe,7600000.0
17130,2014-04-08,38.0,19,11.0,2.0,16.0,1.0,1978.0,1.0,10,113897,Troparevo-Nikulino,2500000.0
17475,2014-04-16,68.0,40,9.0,3.0,14.0,5.0,1974.0,3.0,9,76670,Zjuzino,11750000.0
13376,2013-12-24,32.0,18,9.0,3.0,9.0,5.0,1966.0,1.0,5,36154,Perovo,5900000.0
10682,2013-09-24,40.0,23,6.0,1.0,12.0,1.0,2014.0,2.0,10,13890,Poselenie Sosenskoe,4499000.0
10786,2013-09-27,60.0,35,8.0,1.0,12.0,1.0,1964.0,2.0,9,142462,Mozhajskoe,5292183.0
23296,2014-10-06,76.0,44,5.0,3.0,17.0,1.0,1985.0,3.0,10,61039,Ramenki,15400000.0
12024,2013-11-11,39.0,20,17.0,3.0,22.0,1.0,2001.0,1.0,10,94564,Golovinskoe,6380000.0
21586,2014-08-18,63.0,37,17.0,2.0,24.0,1.0,2015.0,2.0,9,17790,Poselenie Vnukovskoe,7613050.0
21006,2014-07-22,63.0,37,6.0,2.0,17.0,1.0,2015.0,2.0,10,17790,Poselenie Vnukovskoe,6999654.0
26047,2014-12-09,40.0,20,9.0,3.0,12.0,1.0,1979.0,1.0,8,37807,Savelki,5300000.0
29049,2015-04-10,45.0,26,2.0,2.0,5.0,5.0,1960.0,2.0,6,57107,Timirjazevskoe,2000000.0
3522,2012-09-07,37.0,21,1.0,2.0,4.0,3.0,1979.0,1.0,5,156377,Strogino,2000000.0
21204,2014-07-31,62.0,27,5.0,2.0,5.0,2.0,1955.0,2.0,8,101982,Tekstil'shhiki,7900000.0
2270,2012-05-25,155.0,91,20.0,2.0,24.0,3.0,2004.0,6.0,23,83844,Obruchevskoe,17086300.0
24038,2014-10-28,61.0,35,10.0,2.0,17.0,1.0,2015.0,2.0,9,125111,Solncevo,5843935.0
29735,2015-05-15,80.0,45,6.0,1.0,13.0,4.0,2014.0,3.0,9,221709,Krjukovo,8442000.0
13074,2013-12-12,37.0,18,5.0,3.0,5.0,2.0,1961.0,1.0,5,55125,Babushkinskoe,5400000.0
21447,2014-08-12,57.0,33,14.0,1.0,17.0,1.0,2015.0,2.0,8,21155,Mitino,11787643.0
18402,2014-05-14,42.0,19,12.0,3.0,14.0,1.0,2008.0,1.0,8,102618,Juzhnoe Butovo,5200000.0
27172,2014-12-27,47.0,27,11.0,2.0,12.0,5.0,1971.0,2.0,8,145576,Caricyno,6850000.0
27146,2014-12-25,32.0,18,3.0,3.0,5.0,5.0,1964.0,1.0,5,76670,Zjuzino,1000000.0
12405,2013-11-22,42.0,24,4.0,3.0,10.0,1.0,2000.0,2.0,7,102618,Juzhnoe Butovo,5500000.0
14217,2014-01-28,59.0,34,7.0,2.0,9.0,1.0,1972.0,3.0,6,90114,Teplyj Stan,1200000.0
23098,2014-09-30,51.0,30,12.0,2.0,17.0,1.0,1983.0,2.0,8,1716730,Birjulevo Vostochnoe,6800000.0
23915,2014-10-24,37.0,21,12.0,1.0,19.0,1.0,2016.0,1.0,5,39873,Poselenie Shherbinka,2858209.0
9116,2013-07-10,95.0,52,13.0,1.0,30.0,4.0,2012.0,3.0,11,1452550,Bogorodskoe,10165000.0
10257,2013-09-04,32.0,18,3.0,2.0,5.0,1.0,1965.0,1.0,5,125111,Solncevo,3800000.0
4152,2012-10-10,76.0,44,13.0,2.0,17.0,3.0,2014.0,3.0,11,87713,Zapadnoe Degunino,9300000.0
21423,2014-08-11,97.0,57,2.0,3.0,9.0,1.0,1997.0,4.0,11,102618,Juzhnoe Butovo,13000000.0
30088,2015-06-02,42.0,23,6.0,3.0,12.0,5.0,1969.0,2.0,6,27992,Juzhnoe Medvedkovo,6700000.0
17935,2014-04-28,37.0,21,3.0,1.0,6.0,1.0,2014.0,1.0,5,9553,Poselenie Voskresenskoe,4425000.0
9914,2013-08-19,38.0,19,15.0,3.0,17.0,1.0,2008.0,1.0,7,125111,Solncevo,1400000.0
17591,2014-04-18,76.0,44,7.0,2.0,17.0,1.0,1987.0,3.0,10,67710,Krylatskoe,15000000.0
20987,2014-07-21,43.0,25,1.0,2.0,5.0,2.0,1962.0,2.0,6,101982,Tekstil'shhiki,3000000.0
23748,2014-10-20,122.0,71,18.0,3.0,22.0,2.0,2005.0,4.0,16,57999,Presnenskoe,41500000.0
14406,2014-01-31,60.0,35,13.0,1.0,17.0,4.0,2014.0,2.0,9,247469,Nekrasovka,6213200.0
16412,2014-03-24,62.0,36,9.0,2.0,17.0,1.0,2015.0,2.0,9,17790,Poselenie Vnukovskoe,6768085.0
19843,2014-06-19,44.0,25,2.0,3.0,5.0,2.0,1962.0,2.0,5,76670,Zjuzino,7000000.0
14536,2014-02-04,67.0,39,8.0,2.0,14.0,5.0,1976.0,3.0,9,89971,Ljublino,9000000.0
1747,2012-03-30,48.0,28,4.0,2.0,6.0,3.0,1983.0,2.0,7,1716730,Birjulevo Vostochnoe,6350000.0
23710,2014-10-18,32.0,18,9.0,2.0,9.0,5.0,1966.0,1.0,5,85083,Sokolinaja Gora,5850000.0
19576,2014-06-10,37.0,18,4.0,2.0,17.0,1.0,1988.0,1.0,8,94564,Golovinskoe,6600000.0
9491,2013-07-29,43.0,18,1.0,2.0,16.0,1.0,1974.0,1.0,11,65972,Ostankinskoe,6350000.0
14742,2014-02-07,31.0,17,3.0,2.0,5.0,2.0,1962.0,1.0,5,78507,Kuncevo,5550000.0
3491,2012-09-05,44.0,25,8.0,2.0,10.0,3.0,2015.0,1.0,6,13890,Poselenie Sosenskoe,3660300.0
17861,2014-04-25,30.0,17,3.0,2.0,16.0,1.0,1972.0,1.0,6,61039,Ramenki,6750000.0
15221,2014-02-19,53.0,31,5.0,2.0,5.0,2.0,1959.0,3.0,5,1452550,Bogorodskoe,7500000.0
23074,2014-09-30,45.0,26,7.0,2.0,9.0,1.0,1970.0,2.0,6,43795,Pechatniki,6500000.0
7461,2013-04-19,52.0,30,14.0,2.0,21.0,3.0,2014.0,2.0,7,247469,Nekrasovka,5073100.0
20084,2014-06-24,38.0,19,3.0,3.0,14.0,5.0,1972.0,1.0,9,89971,Ljublino,4000000.0
26161,2014-12-09,43.0,25,3.0,3.0,9.0,1.0,1975.0,2.0,5,77878,Orehovo-Borisovo Severnoe,7600000.0
23118,2014-09-30,45.0,26,1.0,2.0,5.0,1.0,1965.0,2.0,5,145576,Caricyno,5650000.0
28658,2015-03-27,78.0,45,7.0,2.0,11.0,2.0,1957.0,3.0,9,85956,Sokol'niki,16800000.0
24962,2014-11-19,38.0,19,1.0,3.0,12.0,1.0,1996.0,1.0,8,102618,Juzhnoe Butovo,5500000.0
15700,2014-03-04,38.0,22,6.0,2.0,9.0,5.0,1965.0,2.0,7,139322,Severnoe Izmajlovo,5500000.0
23289,2014-10-06,58.0,34,14.0,1.0,16.0,1.0,2014.0,2.0,8,21155,Mitino,9615992.0
13794,2014-01-16,38.0,22,12.0,2.0,12.0,1.0,1972.0,2.0,5,91100,Donskoe,7800000.0
13929,2014-01-20,63.0,36,1.0,2.0,4.0,2.0,1957.0,2.0,7,57995,Sokol,7500000.0
14353,2014-01-30,50.0,29,9.0,3.0,9.0,1.0,1974.0,3.0,6,32071,Staroe Krjukovo,5900000.0
399,2011-11-18,34.0,19,7.0,2.0,13.0,3.0,1971.0,1.0,5,104410,Veshnjaki,5150000.0
17835,2014-04-24,59.0,34,2.0,2.0,9.0,1.0,1967.0,3.0,6,100846,Dmitrovskoe,7250000.0
24949,2014-11-19,74.0,43,31.0,3.0,32.0,4.0,2006.0,1.0,11,102590,Danilovskoe,14500000.0
13180,2013-12-17,37.0,19,3.0,2.0,17.0,1.0,1984.0,1.0,8,76156,Nagatino-Sadovniki,6100000.0
26712,2014-12-17,69.0,35,4.0,1.0,9.0,6.0,2014.0,2.0,16,13890,Poselenie Sosenskoe,5362085.0
14801,2014-02-10,64.0,37,8.0,3.0,9.0,1.0,1978.0,4.0,6,178264,Jasenevo,8700000.0
19434,2014-06-06,52.0,30,4.0,3.0,14.0,1.0,1994.0,2.0,8,221709,Krjukovo,1000000.0
12593,2013-11-28,48.0,28,2.0,2.0,9.0,1.0,1967.0,2.0,6,37807,Savelki,5500000.0
9400,2013-07-23,31.0,18,11.0,2.0,12.0,3.0,2015.0,1.0,5,13890,Poselenie Sosenskoe,3509000.0
16019,2014-03-13,42.0,17,5.0,2.0,25.0,1.0,2011.0,1.0,9,111023,Ochakovo-Matveevskoe,6450000.0
25155,2014-11-22,50.0,29,3.0,2.0,17.0,1.0,1996.0,2.0,8,85721,Brateevo,8300000.0
28100,2015-02-26,64.0,37,7.0,1.0,17.0,1.0,2015.0,2.0,9,17790,Poselenie Vnukovskoe,7259103.0
13966,2014-01-21,31.0,18,4.0,3.0,5.0,1.0,1967.0,1.0,5,166803,Shhukino,2000000.0
28602,2015-03-25,83.0,48,8.0,1.0,17.0,1.0,2015.0,3.0,12,17790,Poselenie Vnukovskoe,9918935.0
24108,2014-10-29,78.0,45,9.0,1.0,17.0,1.0,2013.0,2.0,11,7341,Poselenie Moskovskij,8037109.0
8364,2013-06-06,75.0,37,16.0,2.0,18.0,3.0,1975.0,3.0,11,61396,Otradnoe,11361425.0
18812,2014-05-23,34.0,20,2.0,2.0,10.0,6.0,2004.0,1.0,9,85219,Matushkino,4700000.0
